TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.5,0.403409090909091,2.95833333333333,83,NA,2.79166666666667,0.333333333333333,16,8,67,99,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,261.546043289825,NA,notears,0.01,l2,1000,1e-08,1e+16,0.02,NA
0.416666666666667,0.335227272727273,2.45833333333333,73,NA,2.29166666666667,0.416666666666667,14,10,55,111,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,257.961497385055,NA,notears,0.01,l2,1000,1e-08,1e+16,0.05,NA
0.270833333333333,0.241477272727273,1.77083333333333,60,NA,1.625,0.583333333333333,10,14,39,127,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,260.553521288792,NA,notears,0.01,l2,1000,1e-08,1e+16,0.1,NA
0.270833333333333,0.161931818181818,1.1875,46,NA,1.08333333333333,0.625,9,15,26,140,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,256.28748357296,NA,notears,0.01,l2,1000,1e-08,1e+16,0.2,NA
0.208333333333333,0.102272727272727,0.75,37,NA,0.666666666666667,0.708333333333333,7,17,16,150,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,260.719314042013,NA,notears,0.01,l2,1000,1e-08,1e+16,0.3,NA
0.166666666666667,0.0568181818181818,0.416666666666667,30,30,0.375,0.791666666666667,5,19,9,157,20,24,166,dag,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,246.975707346806,NA,notears,0.01,l2,1000,1e-08,1e+16,0.5,NA
0.604166666666667,0.519886363636364,3.8125,101,NA,3.70833333333333,0.291666666666667,17,7,89,77,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,217.084253212903,NA,notears,0.02,l2,100,1e-08,1e+16,0.001,NA
0.520833333333333,0.502840909090909,3.6875,100,NA,3.58333333333333,0.375,15,9,86,80,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,212.840258402983,NA,notears,0.02,l2,100,1e-08,1e+16,0.002,NA
0.395833333333333,0.423295454545455,3.10416666666667,89,NA,3,0.5,12,12,72,94,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,229.19615351106,NA,notears,0.02,l2,100,1e-08,1e+16,0.005,NA
0.375,0.363636363636364,2.66666666666667,79,NA,2.58333333333333,0.541666666666667,11,13,62,104,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,222.679953801911,NA,notears,0.02,l2,100,1e-08,1e+16,0.01,NA
